gender,age,category,platform,product_name,image_link,currency_symbol,price,delivery_tagline,delivery_days,average_rating,buy_link,ratings_total,product_id,last_updated_on,brands,categories,characters,tags,age_ai,genders_ai
"boy,girl",8,toys,amazon-in,"MorphCostumes Ninja Costume for Kids, Great Boys or Girls Black Outfit, Incl Toys for Age 6 8 Years",https://m.media-amazon.com/images/I/61dwZyY-1LL._AC_UL400_.jpg,₹,6607,Check Retailer site for delivery info,-1,4.2,https://www.amazon.in/Ninja-Costume-Great-Girls-Outfit/dp/B01NBU29BU/ref=sr_1_299?keywords=toys+8+year+boy&qid=1684816595&sr=8-299,1240,A-B01NBU29BU,1684822989869,morphcostumes,"costume, toys",ninja,"black, outfit",children 6-8 years,unisex
"girl,boy","1,7,3,4,5",toys,amazon,"Battat Play Food for Toddlers with Farmers Market Basket and Chopping Board, Toy Food for Kids Kitchen and Pretend Play for Ages 3+ (37 Pcs)",https://m.media-amazon.com/images/I/81RseGjJZlL._AC_UL320_.jpg,$,11.95,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Battat-Farmers-Kitchen-Accessories-Toddlers/dp/B01NBXZGVP/ref=sr_1_228?keywords=toys+1+year+girl&qid=1674805252&sr=8-228,9864,A-B01NBXZGVP,1684409934803,battat,"play food, kitchen, pretend play",none,"farmers market, chopping board, 37 pcs",children 3+,unisex
"girl,boy","1,3,4,5,2",toys,amazon,"Fisher-Price Plush Baby Toy with Lights Music and Smart Stages Learning Content, Laugh & Learn Puppy",https://m.media-amazon.com/images/I/71gVLIfE6fL._AC_UL320_.jpg,$,14.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Fisher-Price-Laugh-Learn-Smart-Stages/dp/B01NCUPCD4/ref=sr_1_208?keywords=toys+1+year+girl&qid=1674805252&sr=8-208,25075,A-B01NCUPCD4,1684819567144,fisher-price,"plush, baby toy",laugh and learn puppy,"lights, music, smart stages learning content",infants 6+ months,unisex
"boy,girl","5,4,1,3",toys,amazon,Fisher-Price Stacking Toy Baby’S First Blocks Set Of 10 Shapes For Sorting Play For Infants Ages 6+ Months,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71qJXXJtSnL._AC_UL400_.jpg,$,9.97,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Fisher-Price-FFC84-Babys-First-Blocks/dp/B01NCUSC7V/ref=sr_1_242?keywords=toys+5+year+boy&qid=1680773979&sr=8-242,32373,A-B01NCUSC7V,1684411722091,fisher-price,"stacking toy, blocks",none,"set of 10 shapes, sorting play",infants 6+ months,unisex
"boy,girl","10,8,7,5",toys,amazon,"Schleich Horse Club, 26-Piece Playset, Horse Toys for Girls and Boys 5-12 years old Horse Stall with Arab Horses and Groom, Multi",https://m.media-amazon.com/images/I/71B6lWW3ptL._AC_UL320_.jpg,$,37.49,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Schleich-42369-Horse-Action-Figures/dp/B06VTBG9W8/ref=sr_1_181?keywords=toys+10+year+boy&qid=1674805064&sr=8-181,5470,A-B06VTBG9W8,1684414039803,schleich,"playset, horse toy","groom, arab horses","horse club, horse stall",5-12 years old,
"girl,boy","1,2,3,8",toys,amazon,Douglas Henrietta Blue Lace Hen Chicken Plush Stuffed Animal,https://m.media-amazon.com/images/I/71ppxTiRh1L._AC_UL320_.jpg,$,21.95,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Douglas-1798-Henrietta-Blue-Hen/dp/B06VVJPWM1/ref=sr_1_89?keywords=toys+1+year+girl&qid=1674127784&sr=8-89,1095,A-B06VVJPWM1,1684411968229,douglas,"plush, stuffed animal","henrietta, blue lace hen, chicken","plush chick, stuffed hen",,
girl,5,toys,amazon,"Schleich Horse Club, 40-Piece Playset, Horse Toys for Girls and Boys 5-12 years old Riding School with Riders and Horses",https://m.media-amazon.com/images/I/81MfR6F5S+L._AC_UL400_.jpg,$,89.7,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Schleich-Riding-School-Riders-Horses/dp/B06W9GCQHR/ref=sr_1_64?keywords=toys+5+year+girl&qid=1684412697&sr=8-64,1327,A-B06W9GCQHR,1684412769025,schleich,"playset, horse toy","riders, horses","horse club, riding school",5-12 years old,
"boy,girl","1,2",toys,amazon,"Green Toys Wagon, Orange - Pretend Play, Motor Skills, Kids Outdoor Toy Vehicle. No BPA, phthalates, PVC. Dishwasher Safe, Recycled Plastic, Made in USA.",https://m.media-amazon.com/images/I/51HQtzvMoQS._AC_UL400_.jpg,$,21.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Green-Toys-Wagon-Outdoor-Orange/dp/B06W9JVM1B/ref=sr_1_286?keywords=toys+1+year+boy&qid=1681896913&sr=8-286,5944,A-B06W9JVM1B,1684819589081,green toys,"pretend play, motor skills, outdoor toy",wagon,"vehicle, recycled plastic, dishwasher safe",,
girl,4,toys,amazon,"BEST LEARNING My First Piano Book - Educational Musical Toy for Toddlers Kids Ages 3-5 Years - Ideal 3, 4 Year Old Boy or Girl Birthday Gift Present",https://m.media-amazon.com/images/I/71P7C+k3OfL._AC_UL400_.jpg,$,23.74,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/BEST-LEARNING-First-Piano-Book/dp/B06WGN776Z/ref=sr_1_160?keywords=toys+4+year+girl&qid=1684412404&sr=8-160,2848,A-B06WGN776Z,1684412498747,best learning,musical toy,,"first piano book, educational toy",3-5 years old,
"boy,girl","1,2,3,4,5",toys,amazon,"Green Toys Car Carrier, Blue - Pretend Play, Motor Skills, Kids Toy Vehicle. No BPA, phthalates, PVC. Dishwasher Safe, Recycled Plastic, Made in USA.",https://m.media-amazon.com/images/I/61rPfYN40AL._AC_UL320_.jpg,$,21.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Green-Toys-Carrier-Vehicle-Blue/dp/B06WLLMXF8/ref=sr_1_15?keywords=toys+1+year+boy&qid=1674127380&sr=8-15,8898,A-B06WLLMXF8,1684813914416,green toys,"pretend play, motor skills, toy vehicle",,"car carrier, no bpa, phthalates, pvc, dishwasher safe, recycled plastic, made in usa",,
boy,4,toys,amazon,Celestial Buddies Pluto & Charon Buddy Science Astronomy Space Solar System Educational Plush Blue Planet Toys,https://m.media-amazon.com/images/I/41eFCv-e9CL._AC_UL320_.jpg,$,26.99,Check Retailer site for delivery info,-1,5,https://www.amazon.com/CEB-TRTAZ11A-Celestial-Buddies-Charon/dp/B06WVKFGKY/ref=sr_1_1?keywords=toys+4+year+boy&qid=1674127490&sr=8-1,136,A-B06WVKFGKY,1684409905701,celestial buddies,"science, astronomy, space, solar system, educational plush","pluto, charon",blue planet toys,,
girl,9,toys,amazon-in,"Craft Kit Girls | Fashion Themed Educational 3 Crafts-in-1 DIY Toy | Gift Girls Ages 6 to 10 (3-in-1),",https://m.media-amazon.com/images/I/818njTQLv2L._AC_UL400_.jpg,₹,495,"Get it by Today, 23 May",0,3.9,https://www.amazon.in/Jackinthebox-Fashion-Themed-Educational-Craft/dp/B06WVQ5PK1/ref=sr_1_248?keywords=toys+9+year+girl&qid=1684823131&sr=8-248,223,A-B06WVQ5PK1,1684823473041,,"craft kit, fashion themed, educational, DIY toy",,"3-in-1, gift girls",6 to 10,girls
"boy,girl","10,8,7,6",toys,amazon,Teacher Barbie Doll with Flipping Blackboard Playset and School-Themed Toys [Amazon Exclusive],https://m.media-amazon.com/images/I/718nmjJDqrL._AC_UL320_.jpg,$,21.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Barbie-Flipping-Blackboard-School-Themed-Exclusive/dp/B06X6MZ2BC/ref=sr_1_178?keywords=toys+10+year+boy&qid=1674805064&sr=8-178,5593,A-B06X6MZ2BC,1680774872627,barbie,"playset, school themed toys",barbie,amazon exclusive,,
"boy,girl","3,1,2",toys,amazon,"Mary Meyer Putty Monkey Soft Toy, Grey, Small",https://m.media-amazon.com/images/I/51LlUNt+8RL._AC_UL320_.jpg,$,21.11,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Mary-Meyer-Putty-Monkey-Soft/dp/B06XBRD3XP/ref=sr_1_208?keywords=toys+3+year+boy&qid=1674804466&sr=8-208,360,A-B06XBRD3XP,1681897583417,mary meyer,soft toy,,"putty monkey, grey, small",,
boy,1,toys,amazon-in,Wonder Wheels by Battat ââ‚¬â€œ Dump Truck ââ‚¬â€œ Toy Truck for Toddlers ââ‚¬â€œ Moveable Parts ââ‚¬â€œ Durable & Sturdy Construction Toy ââ‚¬â€œ Recyclable ââ‚¬â€œ 1 Year Old +,https://m.media-amazon.com/images/I/51bzMXpaCdL._AC_UL400_.jpg,₹,4067,"Get it Monday, 19 June - Tuesday, 20 June",28,4.8,https://www.amazon.in/Battat-BATTAT-Wonder-Wheels-Moveable/dp/B06XFLHGHM/ref=sr_1_12?keywords=toys+1+year+boy&qid=1684780548&sr=8-12,598,A-B06XFLHGHM,1684813223631,battat,"car, construction, truck, toy, vehicle",none,"wonder wheels, dump truck, moveable parts, durable & sturdy, recyclable",1 year old +,unisex
girl,4,toys,amazon-in,"Shopkins Season 8 America Toy 12 Pack, Toys for Girls, 4 Years & Above, Collectible Toys, Gifting",https://m.media-amazon.com/images/I/61mcYwKO2bL._AC_UL400_.jpg,₹,7967.99,"Get it Saturday, 10 June - Wednesday, 14 June",22,4.3,https://www.amazon.in/Shopkins-Season-America-Toy-Pack/dp/B06XFTXKLV/ref=sr_1_288?keywords=toys+4+year+girl&qid=1684820474&sr=8-288,354,A-B06XFTXKLV,1684820957522,shopkins,"toy, collectible, gift, toys for girls",none,"season 8, america, 12 pack, gifts",4 years & above,female
boy,1,toys,amazon,"Fisher-Price Little People Airplane Toy with Lights Music and Sounds, 2 Figures, Toddler Toy for Pretend Play, Frustration-Free Packaging",https://m.media-amazon.com/images/I/61wjj9eJLcL._AC_UL320_.jpg,$,14.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Fisher-Price-Little-Together-Airplane-Vehicle/dp/B06XKFX816/ref=sr_1_58?keywords=toys+1+year+boy&qid=1674804310&sr=8-58,19325,A-B06XKFX816,1675076058635,fisher-price,"toy, airplane, figures, toddler, pretend play",none,"lights, music, sounds, frustration-free packaging",none,unisex
"boy,girl","3,4,5,2",toys,amazon-in,"Smartcraft Colorful And Attractive Funny Cottage Educational Toy, Learning House - Baby Birthday Gift For 2 3 Year Old Boy Girl Child - Multi Color",https://m.media-amazon.com/images/I/51MjV6mm0tL._AC_UL400_.jpg,₹,2499,"Get it by Tomorrow, 24 May",1,4.5,https://www.amazon.in/Smartcraft-Colorful-Attractive-Educational-Learning/dp/B06XKTJ6QF/ref=sr_1_194?keywords=toys+3+year+boy&qid=1684814316&sr=8-194,3099,A-B06XKTJ6QF,1684821470520,smartcraft,"toy, cottage, educational, learning, house",none,"colorful, attractive, funny, baby, birthday gift",2-3 years old,unisex
girl,6,toys,amazon-in,Alex Toys Spa Glitzy Locks Hair Sparkle,https://m.media-amazon.com/images/I/91amLlG68dL._AC_UL320_.jpg,₹,4219,"Get it Wednesday, 31 May - Saturday, 3 June",11,4.4,https://www.amazon.in/Alex-Glitzy-Locks-Hair-Sparkle/dp/B06XR8LKFT/ref=sr_1_180?keywords=toys+6+year+girl&qid=1684821780&sr=8-180,914,A-B06XR8LKFT,1684822080493,alex toys,"spa, glitzy, locks, hair, sparkle",none,"funny, cottage, educational, learning house",none,unisex
"boy,girl","5,6,1,3,4",toys,amazon,"Nickelodeon Paw Patrol Finger Puppets - Party Favors, Educational, Bath Toys, 1st Gen, 5 Count (Pack of 1)",https://m.media-amazon.com/images/I/81DQmC-UiPL._AC_UL320_.jpg,$,8.61,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Nickelodeon-Paw-Patrol-Finger-Puppets/dp/B06XRK92KC/ref=sr_1_235?keywords=toys+5+year+boy&qid=1674804629&sr=8-235,11649,A-B06XRK92KC,1675078919223,"nickelodeon, paw patrol","finger puppet, educational toy, bath toy",paw patrol,"finger puppet, party favors, educational, bath toy, 1st gen, 5 count, pack of 1",,
boy,7,toys,amazon,Home Learning Preschool Early Educational Development Colorful Fruit and Vegetables Wooden Peg Puzzle Jigsaw Bundle Shape Toys and Games for Age 3-7 Years Old Child Children Boys Girls,https://m.media-amazon.com/images/I/71n0j+iwmKL._AC_UL400_.jpg,$,13.99,Check Retailer site for delivery info,-1,4.4,https://www.amazon.com/Muxihosn-Preschool-Educational-Development-Vegetables/dp/B06XRW9NXS/ref=sr_1_277?keywords=toys+7+year+boy&qid=1684410524&sr=8-277,814,A-B06XRW9NXS,1684410642914,,"wooden peg puzzle, jigsaw, shape toy, game",,"home learning, preschool, educational development, colorful fruit, vegetables, wooden peg puzzle, jigsaw, bundle, shape toy, game, age 3-7 years, child, children",3-7 years,"boys, girls"
boy,"9,10",toys,amazon-in,"SARTHAM DIY Construction Toys, Mechanical Toy kit for Kids, Senior Techno (Age 8+, Multicolor)",https://m.media-amazon.com/images/I/51Ek6GyU0XL._AC_UL400_.jpg,₹,652,"Get it by Today, 23 May",0,4.2,https://www.amazon.in/SARTHAM-Construction-Mechanical-Senior-Techno/dp/B06XSDJDC7/ref=sr_1_150?keywords=toys+9+year+boy&qid=1684817269&sr=8-150,964,A-B06XSDJDC7,1684817962773,sartham,"construction toy, mechanical toy, kids toy",,"diy, construction toy, mechanical toy, kids, senior techno, age 8+, multicolor",8+ years,
girl,2,toys,amazon-in,Melissa & Doug Wooden Beauty Salon Play Set with Vanity and Accessories (18 Pcs) Role Toy,https://m.media-amazon.com/images/I/61iXI4wknYL._AC_UL320_.jpg,₹,13542,Check Retailer site for delivery info,-1,4.8,https://www.amazon.in/Melissa-Doug-Wooden-Beauty-Accessories/dp/B06XTJ76X2/ref=sr_1_32?keywords=toys+2+year+girl&qid=1684819506&sr=8-32,4666,A-B06XTJ76X2,1684819600654,melissa & doug,"wooden beauty salon, vanity, accessories toy, role toy",,"wooden beauty salon, vanity, accessories, role toy, 18 pcs",,
"boy,girl",7,toys,amazon,"Melissa & Doug Water Wow 4 Pack (Pets, Colors, Fairy Tale and Makeup) - Travel Toys, Party Favors, Stocking Stuffers, Mess Free Water Pen Coloring Books For Toddlers And Kids Ages 3+",https://m.media-amazon.com/images/I/91dAUKsAm5L._AC_UL400_.jpg,$,18.13,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Melissa-Doug-Reusable-Travel-Activity/dp/B06XWV8YSJ/ref=sr_1_226?keywords=toys+7+year+boy&qid=1680774450&sr=8-226,5462,A-B06XWV8YSJ,1681900992678,melissa & doug,"water wow, travel toy, party favor, stocking stuffer, mess-free coloring book",,"water wow, pack, pets, colors, fairy tale, makeup, travel toy, party favor, stocking stuffer, mess free water pen, coloring books, toddlers, kids, ages 3+",3+ years,"boys, girls"
"boy,girl",9,toys,amazon-in,"Kid's Wooden Mini Desktop Parent-Child for Kids Fun Bowling Game Toy Set,Pack of 1",https://m.media-amazon.com/images/I/41lzWJpIvtL._AC_UL400_.jpg,₹,312,"Get it by Saturday, 27 May",4,3.8,https://www.amazon.in/Generic-Wooden-Desktop-Parent-Child-Bowling/dp/B06XZXBH9T/ref=sr_1_302?keywords=toys+9+year+boy&qid=1684817287&sr=8-302,747,A-B06XZXBH9T,1684823491465,"mini desktop,parent-child,fun bowling,wooden,toy set","toys,bowling sets,wooden toys,indoor games",none,"kid's wooden mini desktop parent-child for kids fun bowling game toy set,pack of 1",1 month+,unisex
"boy,girl",1,toys,amazon,"Bright Starts Unicorn Sparkle & Shine Plush Take-Along Stroller or Carrier Toy, Ages 0 Month+, Pink, 1 Count (Pack of 1 )",https://m.media-amazon.com/images/I/71MMISFqnbL._AC_UL400_.jpg,$,6.79,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Bright-Starts-Sparkle-Shine-Unicorn/dp/B06XZYL6WH/ref=sr_1_285?keywords=toys+1+year+boy&qid=1681896913&sr=8-285,6146,A-B06XZYL6WH,1681899563973,"bright starts,sparkle & shine,plush,take-along,stroller,carrier","toys,plush & stuffed animals,stuffed toys,activity toys",unicorn,"bright starts unicorn sparkle & shine plush take-along stroller or carrier toy,ages 0 month+,pink,1 count,pack of 1",0 month+,unisex
boy,3,toys,amazon,Melissa & Doug Wooden Keys & Cars Rescue Garage | Wooden Toys for 3 Year Old Boy Gifts | Toy Car Set & Emergency Services Station | Toddler Toy Cars for 3+ Year Old Boys & Girls 3 4 5 7,https://m.media-amazon.com/images/I/71nveG7U-cL._AC_UL400_.jpg,$,41.89,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/Melissa-Doug-14607-Wooden-Vehicles/dp/B06Y1DM6MR/ref=sr_1_133?keywords=toys+3+year+boy&qid=1684409539&sr=8-133,1031,A-B06Y1DM6MR,1684409637851,"melissa & doug,wooden,keys & cars,rescue garage","toys,wooden toys,pull alongs,garage playsets,building & construction toys",none,"melissa & doug wooden keys & cars rescue garage,wooden toys for 3 year old boy gifts,toy car set & emergency services station,toddler toy cars for 3+ year old boys & girls 3 4 5 7",3 year+,unisex
"boy,girl","3,4,8",toys,amazon,"The First Years Baby Bath Toys and Toddler Pool Toys, Disney Mickey Mouse, 3 Piece Set (Pack of 1)",https://m.media-amazon.com/images/I/51ycI3FmdYL._AC_UL320_.jpg,$,10.72,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/First-Years-Disney-Mickey-Squirt/dp/B06Y1G2MH9/ref=sr_1_184?keywords=toys+3+year+boy&qid=1675076227&sr=8-184,31371,A-B06Y1G2MH9,1681901156661,"the first years,baby,bath,toys,toddler pool","toys,bath toys,bathtub toys,bathtub accessories",disney mickey mouse,"the first years baby bath toys and toddler pool toys,disney mickey mouse,3 piece set,pack of 1",0 month+,unisex
"boy,girl",1,toys,amazon-in,"Giggles - Linking Turtle, 2 in Pull Along Toy, Walking, Stacking and Linking, 12 Months & Above, Infant and Preschool Toys",https://m.media-amazon.com/images/I/71yRWmUYEGL._AC_UL400_.jpg,₹,399,"Get it by Today, 23 May",0,4.3,https://www.amazon.in/Giggles-Linking-Turtle-Multi-Color/dp/B06Y24S4H3/ref=sr_1_216?keywords=toys+1+year+boy&qid=1684813175&sr=8-216,218,A-B06Y24S4H3,1684819244586,"giggles,turtle,pull along,walking,stacking,linking","toys,pull alongs,stacking & nesting toys,activity toys",none,"giggles - linking turtle,2 in pull along toy,walking,stacking and linking,12 months & above,infant and preschool toys",12 months+,unisex
"boy,girl",7,toys,amazon,KID K’NEX – Budding Builders Building Set – 100 Pieces – Ages 3 and Up – Preschool Educational Toy,https://m.media-amazon.com/images/I/61jT5k00fzL._AC_UL400_.jpg,$,30.38,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Kid-KNEX-Builders-Preschool-Educational/dp/B06Y4BC95L/ref=sr_1_305?keywords=toys+7+year+boy&qid=1681898572&sr=8-305,3603,A-B06Y4BC95L,1681901020109,kid k'nex,"building set, educational toy",,"100 pieces, budding builders",3 and up,
"boy,girl","6,8",toys,amazon-in,"Zephyr Metal Mechanix - 3, Construction Toy,Building Blocks,Educational Toys,for 6+ yrs Boys and Girls, Multicolor",https://m.media-amazon.com/images/I/61lZlLEdCLL._AC_UL400_.jpg,₹,1159,"Get it by Tomorrow, 24 May",1,4.3,https://www.amazon.in/Zephyr-Metal-Mechanix-3/dp/B06Y4V98Z2/ref=sr_1_260?keywords=toys+6+year+boy&qid=1684815813&sr=8-260,683,A-B06Y4V98Z2,1684822933935,zephyr metal mechanix,"construction toy, building blocks, educational toys",,"multicolor, 3+ yrs",6 and up,"boys, girls"
"boy,girl",3,toys,amazon-in,"Giggles - Kitchen Set Deluxe, 19 Piece Colourful Pretend and Play Cooking Set, Language and Social Skills,Role Play, 3 Years & Above, Preschool Toys",https://m.media-amazon.com/images/I/71P-cwA8tKL._AC_UL400_.jpg,₹,699,"Get it by Today, 23 May",0,4.5,https://www.amazon.in/Giggles-Kitchen-Deluxe-Multi-Color/dp/B06Y4WLZM6/ref=sr_1_227?keywords=toys+3+year+boy&qid=1684814326&sr=8-227,403,A-B06Y4WLZM6,1684820321193,giggles,"kitchen set, pretend and play cooking set",,"19 pieces, language and social skills, role play",3 and up,
boy,1,toys,amazon-in,"Giggles - 3 In 1 Pull Along Musical Snail, Xylophone, Drum And Walking Preschool Toys (12 Months & Above, Infant, Multicolour) (0 pieces)",https://m.media-amazon.com/images/I/71y4Ih8nphL._AC_UL400_.jpg,₹,649,"Get it by Today, 23 May",0,4.1,https://www.amazon.in/Giggles-Musical-Snail-Multi-Color/dp/B06Y58Q66J/ref=sr_1_306?keywords=toys+1+year+boy&qid=1684813197&sr=8-306,1393,A-B06Y58Q66J,1684813735647,giggles,"pull along musical snail, xylophone, drum",,"multicolour, infant",12 months and up,
girl,5,toys,amazon,"Super Wings - 7' Dizzy's Rescue Tow with 2' Pink Transform-a-Bot Mini Figure,Transforming Airplane Toy Vehicle Set,Toy for 3 4 5 Year Old Boys and Girls,US720314",https://m.media-amazon.com/images/I/71vcU-5U4sL._AC_UL320_.jpg,$,13.93,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/Super-Wings-Transforming-Transform-Bot/dp/B06ZYSSC75/ref=sr_1_241?keywords=toys+5+year+girl&qid=1684412721&sr=8-241,751,A-B06ZYSSC75,1684412823996,super wings,"transform-a-bot mini figure, transforming airplane toy vehicle set",dizzy,"2' pink, us720314","3, 4 and 5","boys, girls"
boy,2,toys,amazon,Douglas Gerti Spotted Goat Plush Stuffed Animal,https://m.media-amazon.com/images/I/81NxopmgcKL._AC_UL400_.jpg,$,20.95,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Cuddle-Toys-1842-Gerti-Goat/dp/B06ZZL9VWS/ref=sr_1_250?keywords=toys+2+year+boy&qid=1681897102&sr=8-250,562,A-B06ZZL9VWS,1681897228885,"douglas,gerti",plush stuffed animal,spotted goat,"animal,plush,stuffed",,
"boy,girl",7,toys,amazon-in,"Little Innocents® Non-Toxic, BPA Free, ISI Marked Soft Baby Play Ball Stuffed Soft Toy with Rattle Sound for Infants (Small) - 12 cm",https://m.media-amazon.com/images/I/71LfnHeYhPL._AC_UL320_.jpg,₹,149,"Get it by Tomorrow, 24 May",1,4.2,https://www.amazon.in/Little-Innocent-Soft-Play-Ball/dp/B06ZZW8T21/ref=sr_1_281?keywords=toys+7+year+boy&qid=1684816138&sr=8-281,1524,A-B06ZZW8T21,1684822548306,little innocents,"toy,ball,rattle sound",,"non-toxic,bpa free,isi marked,baby,play","infants,small",
